[# ERROR | 2022-11-05 | 22:56:13.151 | PID=9132 | ThreadId=8468 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:10.211 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:10.311 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:10.401 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:10.502 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:10.602 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:10.702 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:10.801 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:10.912 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:11.001 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:11.111 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:11.211 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:11.312 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:11.411 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:11.511 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:11.611 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:11.713 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:11.811 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:11.911 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:12.012 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:12.112 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:12.202 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:12.311 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:12.401 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:12.501 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:12.601 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:12.711 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:12.802 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:12.902 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:13.001 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:13.112 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:13.212 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:13.302 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:13.402 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:13.502 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:13.601 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:13.701 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:13.811 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:13.912 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:14.012 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:14.112 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:14.212 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:14.312 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:14.411 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:14.511 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:14.612 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:14.711 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:14.811 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:14.912 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:15.011 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:15.111 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:15.211 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:15.311 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:15.411 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:15.502 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:15.601 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:15.701 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:15.802 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:15.901 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:16.001 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:16.101 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:16.201 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:16.301 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:16.401 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:16.512 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:16.611 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:16.711 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:16.811 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:16.912 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:17.006 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:17.113 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:17.212 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:17.312 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:17.402 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:17.501 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:17.611 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:17.711 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:17.812 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:17.902 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:18.012 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:18.111 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:18.202 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:18.301 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:18.401 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:18.511 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:18.606 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:18.701 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:18.802 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:18.912 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:19.002 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:19.102 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:19.211 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:19.301 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:19.402 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:19.512 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:19.601 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:19.702 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:19.802 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:19.902 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:20.012 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:20.101 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:20.201 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:20.311 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:20.412 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:20.512 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:20.612 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:20.712 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:20.802 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:20.901 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:21.001 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:21.101 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:21.201 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:21.302 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:21.402 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:21.501 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:21.601 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:21.701 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:21.812 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:21.912 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:22.002 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:22.101 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:22.201 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:22.302 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:22.406 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:22.512 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:22.602 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:22.701 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:22.802 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:22.901 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:23.002 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:23.111 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:23.211 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:23.306 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:23.401 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:23.501 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:23.602 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:23.701 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:23.801 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:23.911 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:24.011 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:24.111 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:24.206 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:24.302 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:24.401 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:24.512 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:24.611 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:24.711 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:24.802 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:24.901 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:25.006 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:25.101 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:18:25.201 | PID=8820 | ThreadId=3712 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
